horse_id,encoded_id
2018101272,2946
2017110174,2947
2017101560,2948
2016104253,2949
2017105293,2950
2016101847,2951
2017103688,2952
2017106203,2953
2017105111,2954
2017104963,2955
2017104989,2956
2015100225,2957
2016100634,2958
2017104103,2959
2015103175,2960
2014102844,2961
2016104193,2962
2016104340,2963
2015103374,2964
2017104619,2965
2013103403,2966
2014110107,2967
2015100639,2968
2014101889,2969
2016101455,2970
2014104259,2971
2015103681,2972
2017100378,2973
2015104571,2974
2016104624,2975
2016100349,2976
2015103311,2977
2015106156,2978
2015106491,2979
2014104052,2980
2014106081,2981
2016100285,2982
2015101174,2983
2017101707,2984
2017101442,2985
2016104717,2986
2016100695,2987
2017104623,2988
2017106141,2989
2017104185,2990
2013104232,2991
2018104986,2992
2018106193,2993
2018109176,2994
2018103159,2995
2018101977,2996
2018106836,2997
2018102186,2998
2018104133,2999
2018105205,3000
2018100697,3001
2018104985,3002
2018101990,3003
2018104906,3004
2018102059,3005
2018104687,3006
2018100557,3007
2018100674,3008
2018104072,3009
2017100473,3010
2017103827,3011
2017102371,3012
2015101248,3013
2017100057,3014
2017110055,3015
2016110118,3016
2014103590,3017
2016101428,3018
2017101524,3019
2016110160,3020
2017101400,3021
2016103952,3022
2017103331,3023
2017105494,3024
2016106138,3025
2015106157,3026
2016101252,3027
2017103570,3028
2014109037,3029
2016103260,3030
2017104782,3031
2017106162,3032
2018104949,3033
2018106769,3034
2018102176,3035
2018102861,3036
2018102187,3037
2018105015,3038
2018103473,3039
2018106906,3040
2018102495,3041
2018101525,3042
2018103487,3043
2018103175,3044
2018101991,3045
2018106415,3046
2018100095,3047
2018102801,3048
2018105922,3049
2018105131,3050
2018104566,3051
2018106808,3052
2018106452,3053
2018106325,3054
2018100617,3055
2018104933,3056
2017106365,3057
2017102894,3058
2014100729,3059
2016104716,3060
2015105481,3061
2017101945,3062
2016105014,3063
2017100764,3064
2017100426,3065
2017104238,3066
2017101904,3067
2017105608,3068
2017105202,3069
2017105536,3070
2017105640,3071
2017105571,3072
2017104470,3073
2017102457,3074
2017102878,3075
2017106383,3076
2017104945,3077
2016104494,3078
2015104158,3079
2015105408,3080
2016100080,3081
2015101382,3082
2016101089,3083
2017102506,3084
2017101897,3085
2017104484,3086
2017102809,3087
2017105190,3088
2014103850,3089
2017103023,3090
2017102935,3091
2017101355,3092
2016102162,3093
2017106135,3094
2015100640,3095
2017105476,3096
2016102336,3097
2017106704,3098
2016105929,3099
2015102246,3100
2017100887,3101
2017100988,3102
2013102840,3103
2015105278,3104
2015101339,3105
2014103035,3106
2016101093,3107
2013101965,3108
2015103145,3109
2016104219,3110
2016105526,3111
2016101207,3112
2016104840,3113
2016104728,3114
2016100126,3115
2016105210,3116
2017101909,3117
2014110023,3118
2015104367,3119
2017101146,3120
2015110002,3121
2018105460,3122
2018101484,3123
2018101965,3124
2018103840,3125
2018101424,3126
2018102840,3127
2018106320,3128
2018100689,3129
2018100498,3130
2018102435,3131
2018101552,3132
2018106085,3133
2018100574,3134
2018110121,3135
2018110068,3136
2018100656,3137
2018106015,3138
2018106288,3139
2018102815,3140
2018104872,3141
2018103482,3142
2018102210,3143
2018101496,3144
2018103124,3145
2018102249,3146
2018103968,3147
2018106163,3148
2018105671,3149
2018105243,3150
2018103530,3151
2018103661,3152
2018102398,3153
2018104148,3154
2018104269,3155
2018103434,3156
2018103080,3157
2018106607,3158
2018110064,3159
2018106467,3160
2018104424,3161
2018103872,3162
2018104286,3163
2018106613,3164
2018105762,3165
2018101704,3166
2018105264,3167
2018104788,3168
2018104602,3169
2018105575,3170
2018103004,3171
2018105565,3172
2018105196,3173
2018106287,3174
2018104113,3175
2018104167,3176
2018102492,3177
2018105231,3178
2018100454,3179
2018101435,3180
2018101327,3181
2018103120,3182
2018109102,3183
2018101110,3184
2018104379,3185
2018103938,3186
2018100757,3187
2018106108,3188
2018100694,3189
2018104789,3190
2018109021,3191
2018105459,3192
2018102847,3193
2016104243,3194
2015104870,3195
2016102777,3196
2017110028,3197
2017102819,3198
2017104747,3199
2017100624,3200
2015105306,3201
2016100075,3202
2017104977,3203
2015102003,3204
2017103501,3205
2017102776,3206
2014110052,3207
2017103785,3208
2017104721,3209
2014105545,3210
2017102383,3211
2017102200,3212
2017101719,3213
2015104010,3214
2015101257,3215
2015100918,3216
2017102118,3217
2017110088,3218
2014100484,3219
2016110161,3220
2016102303,3221
2018103418,3222
2018104896,3223
2018102287,3224
2018104347,3225
2018105750,3226
2018100331,3227
2017105376,3228
2015105105,3229
2015101654,3230
2015104317,3231
2017103572,3232
2015105033,3233
2016104672,3234
2015103452,3235
2016105093,3236
2015100744,3237
2015104810,3238
2017101201,3239
2017104809,3240
2016104818,3241
2017100469,3242
2017103736,3243
2017106193,3244
2013101630,3245
2017105620,3246
2017102597,3247
2015100339,3248
2016102787,3249
2018100708,3250
2018105198,3251
2018104370,3252
2018103525,3253
2018104706,3254
2018102749,3255
2018104106,3256
2018106573,3257
2018110139,3258
2018100621,3259
2018100700,3260
2018105214,3261
2018100727,3262
2018106522,3263
2018101296,3264
2018103275,3265
2018101240,3266
2018110097,3267
2018110122,3268
2018103819,3269
2018102808,3270
2018110072,3271
2018103312,3272
2018104510,3273
2018104364,3274
2018105860,3275
2018105076,3276
2018104688,3277
2018104147,3278
2018110033,3279
2018103918,3280
2018104341,3281
2018106569,3282
2018103725,3283
2018104188,3284
2018106372,3285
2018102724,3286
2018103769,3287
2017110138,3288
2017105383,3289
2017101777,3290
2015103456,3291
2017110022,3292
2017106611,3293
2016104908,3294
2014103690,3295
2018105500,3296
2018104875,3297
2018104532,3298
2016102133,3299
2017105248,3300
2015104823,3301
2015105011,3302
2016100617,3303
2016102524,3304
2015101447,3305
2017103485,3306
2017101819,3307
2014105073,3308
2017100257,3309
2014103806,3310
2017104764,3311
2016104911,3312
2017100084,3313
2018102859,3314
2018106659,3315
2018110021,3316
2018103094,3317
2018104894,3318
2018104130,3319
2018101372,3320
2018104092,3321
2018105268,3322
2018105821,3323
2017103798,3324
2017101475,3325
2017101883,3326
2017104956,3327
2015100806,3328
2016105600,3329
2016100964,3330
2016103252,3331
2013104498,3332
2017104379,3333
2016104623,3334
2016104153,3335
2016101457,3336
2013104025,3337
2016101379,3338
2016101234,3339
2018104343,3340
2018110104,3341
2018105289,3342
2018106105,3343
2018102300,3344
2018103931,3345
2018101274,3346
2018106240,3347
2018101253,3348
2018106887,3349
2018110135,3350
2018101770,3351
2017100997,3352
2015101367,3353
2017105951,3354
2016100953,3355
2015101212,3356
2015110032,3357
2017105329,3358
2014104072,3359
2013101904,3360
2012105906,3361
2016100421,3362
2015100852,3363
2015105550,3364
2012104138,3365
2016102096,3366
2015102127,3367
2017104988,3368
2015103983,3369
2017102171,3370
2017101121,3371
2015101239,3372
2016103717,3373
2017105537,3374
2016110058,3375
2016101956,3376
2015103042,3377
2016103495,3378
2015104381,3379
2015104320,3380
2015105200,3381
2017102234,3382
2015104667,3383
2015103384,3384
2012104581,3385
2017105060,3386
2017103491,3387
2017104996,3388
2016100854,3389
2016103212,3390
2014103798,3391
2016109066,3392
2018105283,3393
2018110062,3394
2018110061,3395
2018103306,3396
2018100551,3397
2018105621,3398
2018104849,3399
2018100035,3400
2018106037,3401
2018100609,3402
2018101857,3403
2018100161,3404
2018100682,3405
2018101777,3406
2018104513,3407
2018104516,3408
2018105036,3409
2018109078,3410
2018105608,3411
2018106606,3412
2018101563,3413
2018100678,3414
2018104338,3415
2018103239,3416
2018104597,3417
2018100680,3418
2016102055,3419
2016104760,3420
2016104166,3421
2017100038,3422
2017103512,3423
2017103607,3424
2018105134,3425
2018109026,3426
2018105193,3427
2018105049,3428
2018106091,3429
2018104864,3430
2018102008,3431
2018105249,3432
2018103543,3433
2018102236,3434
2018103217,3435
2018105045,3436
2018106419,3437
2018105345,3438
2018104954,3439
2018104555,3440
2018105066,3441
2018101941,3442
2018104055,3443
2018101615,3444
2018100108,3445
2018106666,3446
2018102265,3447
2018104448,3448
2018101675,3449
2018103371,3450
2018100062,3451
2018104778,3452
2018106771,3453
2017103525,3454
2017104818,3455
2017100917,3456
2016102082,3457
2017100447,3458
2017110074,3459
2015104916,3460
2015105958,3461
2015104534,3462
2016102641,3463
2017104706,3464
2014105251,3465
2016106527,3466
2016103334,3467
2016103102,3468
2016103647,3469
2018105167,3470
2018104756,3471
2018106543,3472
2018102608,3473
2018100998,3474
2017105607,3475
2016106292,3476
2017101823,3477
2016104926,3478
2016102038,3479
2016102493,3480
2016104730,3481
2015104617,3482
2014105391,3483
2016105188,3484
2013102815,3485
2015104107,3486
2015100318,3487
2014104002,3488
2014102226,3489
2016102370,3490
2014105019,3491
2015105064,3492
2014103547,3493
2014100377,3494
2017106084,3495
2016103211,3496
2017105496,3497
2016104665,3498
2014102190,3499
2017102537,3500
2016104265,3501
2014103189,3502
2015105431,3503
2018104995,3504
2018101643,3505
2018105272,3506
2018101086,3507
2018101907,3508
2018102005,3509
2018100117,3510
2018103324,3511
2018104865,3512
2018106285,3513
2018106303,3514
2018109152,3515
2018103027,3516
2018102585,3517
2018104827,3518
2018106393,3519
2018105433,3520
2018100432,3521
2018102922,3522
2018103356,3523
2018105462,3524
2018100827,3525
2018105164,3526
2018103127,3527
2018105523,3528
2018104077,3529
2018100718,3530
2018105052,3531
2018110016,3532
2018101944,3533
2018102634,3534
2018110024,3535
2018100732,3536
2018106890,3537
2017101794,3538
2016105117,3539
2017109047,3540
2016103267,3541
2017105196,3542
2017105495,3543
2015104715,3544
2017104936,3545
2015104868,3546
2015104952,3547
2016104946,3548
2017110029,3549
2014101586,3550
2015106173,3551
2014106447,3552
2017103174,3553
2013105976,3554
2016104773,3555
2015110102,3556
2015101599,3557
2017105072,3558
2015104438,3559
2013104230,3560
2015104347,3561
2017105332,3562
2014103751,3563
2016104880,3564
2015105036,3565
2016103143,3566
2016103690,3567
2015110017,3568
2017105364,3569
2017102257,3570
2017102899,3571
2016104596,3572
2016105433,3573
2017100047,3574
2015104818,3575
2016105676,3576
2014106173,3577
2016101359,3578
2018104808,3579
2018102593,3580
2018101179,3581
2018100152,3582
2018109153,3583
2018104901,3584
2018106152,3585
2018102864,3586
2018103197,3587
2018106900,3588
2018102675,3589
2018106235,3590
2018102725,3591
2018105749,3592
2018105247,3593
2018103551,3594
2018100611,3595
2018101593,3596
2018103698,3597
2018106547,3598
2018102663,3599
2018102566,3600
2018101480,3601
2018102618,3602
2018101980,3603
2018106586,3604
2018103955,3605
2015101155,3606
2013102716,3607
2016103861,3608
2015105974,3609
2015106185,3610
2016100207,3611
2017100382,3612
2016105943,3613
2018104332,3614
2018104534,3615
2018101108,3616
2018103606,3617
2018101009,3618
2018102487,3619
2018104283,3620
2018103707,3621
2018105841,3622
2018106068,3623
2018106445,3624
2018100893,3625
2018104736,3626
2018100099,3627
2018106075,3628
2018104847,3629
2018103179,3630
2018106712,3631
2018105133,3632
2018105756,3633
2018100430,3634
2018106174,3635
2017104689,3636
2017105368,3637
2016105487,3638
2017103927,3639
2016104968,3640
2016102814,3641
2015101982,3642
2017105356,3643
2017102270,3644
2017110159,3645
2017102102,3646
2017105006,3647
2017102880,3648
2017105531,3649
2015105026,3650
2016110113,3651
2013105594,3652
2015106194,3653
2015100964,3654
2017102516,3655
2017106414,3656
2014105642,3657
2014102930,3658
2017106290,3659
2016104743,3660
2016101938,3661
2015103138,3662
2016100161,3663
2017103285,3664
2015100371,3665
2017104294,3666
2016104569,3667
2016100287,3668
2016100610,3669
2018101254,3670
2018105360,3671
2018106407,3672
2018105572,3673
2018106841,3674
2018100298,3675
2018102990,3676
2018105700,3677
2018100626,3678
2018102462,3679
2018105845,3680
2018106568,3681
2018104400,3682
2018105136,3683
2018101998,3684
2018106594,3685
2018106179,3686
2018103784,3687
2018101860,3688
2018102387,3689
2018102362,3690
2018104389,3691
2018103490,3692
2018103930,3693
2018100874,3694
2018102654,3695
2018102373,3696
2018103284,3697
2018103815,3698
2018104078,3699
2018103699,3700
2018104108,3701
2018106699,3702
2018100598,3703
2018102003,3704
2018105893,3705
2018103959,3706
2018102235,3707
2018105871,3708
2018106488,3709
2018100164,3710
2018105774,3711
2018100118,3712
2018102620,3713
2018106182,3714
2018101743,3715
2018100876,3716
2018105123,3717
2018102151,3718
2018105524,3719
2018105558,3720
2018104747,3721
2018103220,3722
2018104038,3723
2018100401,3724
2018105369,3725
2018104609,3726
2018110047,3727
2018103201,3728
2018100776,3729
2018105154,3730
2018110014,3731
2018101395,3732
2018106432,3733
2018103328,3734
2018102320,3735
2018106872,3736
2017105353,3737
2017104851,3738
2016103099,3739
2017110006,3740
2017110128,3741
2017105257,3742
2016104429,3743
2017105367,3744
2015103966,3745
2016102122,3746
2017104933,3747
2015105172,3748
2017102525,3749
2017109086,3750
2016104152,3751
2017100067,3752
2017105280,3753
2017103143,3754
2016101377,3755
2017101152,3756
2017104165,3757
2016101006,3758
2016105005,3759
2017100123,3760
2018104910,3761
2018104971,3762
2018106504,3763
2018104036,3764
2018106151,3765
2018106612,3766
2018101379,3767
2015104161,3768
2016103228,3769
2016100097,3770
2016104526,3771
2017105289,3772
2016105038,3773
2016103297,3774
2016105199,3775
2017103123,3776
2016104820,3777
2016101035,3778
2016104660,3779
2017104973,3780
2015104186,3781
2016104921,3782
2016104720,3783
2015104138,3784
2016104589,3785
2015104293,3786
2015104743,3787
2015100747,3788
2016103202,3789
2014101230,3790
2016103657,3791
2014105860,3792
2017104783,3793
2014100566,3794
2017105829,3795
2016106489,3796
2017106242,3797
2017105803,3798
2015101125,3799
2018101074,3800
2018102855,3801
2018101083,3802
2018105388,3803
2018106219,3804
2018103600,3805
2018102030,3806
2018101181,3807
2018104137,3808
2018105513,3809
2018106618,3810
2018103408,3811
2018104367,3812
2018104152,3813
2018105022,3814
2018100542,3815
2018104225,3816
2018100220,3817
2018102979,3818
2018101956,3819
2018106297,3820
2018104431,3821
2018102975,3822
2018106150,3823
2018100468,3824
2018105073,3825
2018103736,3826
2018103060,3827
2018100043,3828
2018102007,3829
2018103311,3830
2018100499,3831
2018103810,3832
2017102836,3833
2017104698,3834
2016101424,3835
2017103200,3836
2017105569,3837
2017106400,3838
2016104745,3839
2017101905,3840
2014100524,3841
2015104802,3842
2016105414,3843
2017105238,3844
2017101073,3845
2016100112,3846
2016103105,3847
2015106301,3848
2015101535,3849
2018105285,3850
2018105364,3851
2018104938,3852
2018104247,3853
2018105155,3854
2018110004,3855
2018105081,3856
2018104621,3857
2015102390,3858
2015105072,3859
2014105850,3860
2016106255,3861
2016106450,3862
2014110074,3863
2017104791,3864
2017104867,3865
2015106299,3866
2016101493,3867
2015102211,3868
2016104591,3869
2016106438,3870
2016100098,3871
2015105691,3872
2016103713,3873
2013110119,3874
2018103266,3875
2018101408,3876
2018101539,3877
2018106455,3878
2018106328,3879
2018100533,3880
2018106136,3881
2018102222,3882
2018103476,3883
2018106225,3884
2018102626,3885
2018106798,3886
2018101823,3887
2018103091,3888
2018103044,3889
2018105007,3890
2018100442,3891
2018101470,3892
2018103191,3893
2018101026,3894
2018106054,3895
2018103933,3896
2018100633,3897
2018103425,3898
2012103532,3899
2014105892,3900
2012104504,3901
2016102442,3902
2016100084,3903
2014103551,3904
2011100643,3905
2015103151,3906
2013103952,3907
2013100361,3908
2015101394,3909
2017102786,3910
2017105358,3911
2018105260,3912
2018104160,3913
2018104905,3914
2018101618,3915
2018100230,3916
2018100698,3917
2018105297,3918
2018103789,3919
2018109158,3920
2017106137,3921
2017101903,3922
2016104865,3923
2017102088,3924
2016100797,3925
2016101769,3926
2015105083,3927
2014105080,3928
2017103723,3929
2017104808,3930
2017102850,3931
2016104890,3932
2017105204,3933
2018106358,3934
2018106583,3935
2018103152,3936
2017101449,3937
2016104641,3938
2015104900,3939
2017105255,3940
2016101450,3941
2017100300,3942
2016100419,3943
2018103031,3944
2018101466,3945
2018104529,3946
2018101377,3947
2018104608,3948
2018104372,3949
2018105543,3950
2018105534,3951
2018103972,3952
2018106431,3953
2018104061,3954
2018106442,3955
2018104574,3956
2018110065,3957
2018106555,3958
2018105116,3959
2018104385,3960
2018104617,3961
2018102638,3962
2018101546,3963
2018101003,3964
2018105219,3965
2018100069,3966
2018110138,3967
2018104640,3968
2018102000,3969
2018105544,3970
2018102292,3971
2018102276,3972
2018103003,3973
2018100971,3974
2018105379,3975
2018105127,3976
2018105313,3977
2018104697,3978
2018100658,3979
2018101392,3980
2018105397,3981
2018102213,3982
2018102017,3983
2018106045,3984
2018104799,3985
2018101831,3986
2018106426,3987
2018101794,3988
2018110149,3989
2018103709,3990
2018105141,3991
2018110031,3992
2018101543,3993
2018100605,3994
2018104624,3995
2018102895,3996
2018100884,3997
2018104531,3998
2018101293,3999
2018104302,4000
2018102571,4001
2018102485,4002
2017106037,4003
2017110163,4004
2017110043,4005
2016101098,4006
2017101015,4007
2017102100,4008
2017105308,4009
2017105373,4010
2016104588,4011
2016106316,4012
2017104646,4013
2018103558,4014
2018104712,4015
2018104110,4016
2018105501,4017
2018105038,4018
2018110038,4019
2015105502,4020
2015100272,4021
2016100182,4022
2015104975,4023
2016101930,4024
2013105898,4025
2015104932,4026
2016104711,4027
2016104791,4028
2016105067,4029
2015105784,4030
2013106128,4031
2016103444,4032
2017101584,4033
2017100195,4034
2015103677,4035
2016103140,4036
2015105136,4037
2016102412,4038
2017104755,4039
2017101597,4040
2015100018,4041
2016100297,4042
2016106288,4043
2017103404,4044
2017100812,4045
2017101838,4046
2018101006,4047
2018103388,4048
2018106531,4049
2018100573,4050
2018106086,4051
2018105915,4052
2018106740,4053
2018103095,4054
2018100618,4055
2018101958,4056
2018106761,4057
2018103329,4058
2018106222,4059
2018104518,4060
2018104628,4061
2018110094,4062
2018104774,4063
2018105428,4064
2018106318,4065
2018101954,4066
2018100388,4067
2018106557,4068
2018100445,4069
2018100730,4070
2018100414,4071
2018100773,4072
2018102539,4073
2018106800,4074
2018100655,4075
2018103112,4076
2018110125,4077
2018101262,4078
2018105176,4079
2018103779,4080
2018106638,4081
2018103062,4082
2018102583,4083
2018105309,4084
2017100044,4085
2016105713,4086
2017101798,4087
2017103876,4088
2016104257,4089
2013103590,4090
2012101406,4091
2015102750,4092
2015105740,4093
2012104783,4094
2013105325,4095
2014103732,4096
2016102236,4097
2017102212,4098
2016104662,4099
2015104702,4100
2015104453,4101
2015104887,4102
2018105060,4103
2018105012,4104
2018104700,4105
2018104994,4106
2018105011,4107
2018105257,4108
2018105638,4109
2018105005,4110
2018105078,4111
2015104131,4112
2017110130,4113
2017106131,4114
2017101474,4115
2018105202,4116
2018105721,4117
2018100185,4118
2018104007,4119
2018105465,4120
2018101979,4121
2018100460,4122
2018105065,4123
2018102329,4124
2018104828,4125
2018100782,4126
2018104505,4127
2018105546,4128
2018101105,4129
2017102934,4130
2016110070,4131
2016110062,4132
2014103036,4133
2016101711,4134
2017104472,4135
2016105492,4136
2017101185,4137
2017100925,4138
2015100367,4139
2017102768,4140
2017102751,4141
2015105287,4142
2014102255,4143
2018100427,4144
2018110044,4145
2018103775,4146
2018106584,4147
2018106269,4148
2018104853,4149
2018101591,4150
2018105129,4151
2018100769,4152
2018104314,4153
2018103942,4154
2018103472,4155
2018106436,4156
2018103502,4157
2018104088,4158
2018101718,4159
2018105096,4160
2018101522,4161
2018101557,4162
2018104470,4163
2018104881,4164
2018110099,4165
2018102588,4166
2018104772,4167
2018103367,4168
2017102758,4169
2016106106,4170
2017105151,4171
2017106578,4172
2017105290,4173
2016105369,4174
2017103104,4175
2016104971,4176
2016104755,4177
2016104944,4178
2016101373,4179
2017102078,4180
2016104217,4181
2017103260,4182
2014103213,4183
2017100519,4184
2017103973,4185
2017104196,4186
2017104096,4187
2016101241,4188
2017106711,4189
2016100763,4190
2014105681,4191
2017105331,4192
2015104830,4193
2012105419,4194
2017102976,4195
2015104679,4196
2016102181,4197
2016104240,4198
2017101147,4199
2017105055,4200
2018104626,4201
2018103138,4202
2018105585,4203
2018105312,4204
2018106166,4205
2018104263,4206
2018102269,4207
2018104678,4208
2018100052,4209
2018103799,4210
2018106791,4211
2018102239,4212
2018103066,4213
2018104526,4214
2018100715,4215
2018104138,4216
2018105095,4217
2018100275,4218
2018104030,4219
2018101031,4220
2018104426,4221
2018106141,4222
2018100257,4223
2018103804,4224
2018104822,4225
2018103478,4226
2018104832,4227
2018102188,4228
2018105967,4229
2018105502,4230
2018103553,4231
2018103850,4232
2018100767,4233
2018103817,4234
2017105615,4235
2017106340,4236
2016100694,4237
2017104668,4238
2017104317,4239
2016105229,4240
2015105145,4241
2017103710,4242
2017102918,4243
2016104373,4244
2017104625,4245
2016103595,4246
2018105051,4247
2018105322,4248
2018104790,4249
2018103883,4250
2018101046,4251
2018100635,4252
2018101855,4253
2018106685,4254
2018100158,4255
2018104099,4256
2018100376,4257
2018105030,4258
2018104011,4259
2018102937,4260
2018105301,4261
2018105178,4262
2018101043,4263
2018105371,4264
2018103506,4265
2018105450,4266
2018106215,4267
2018102711,4268
2018106623,4269
2018105079,4270
2018105518,4271
2018104643,4272
2018105226,4273
2018100753,4274
2018103485,4275
2018100353,4276
2018103296,4277
2018100592,4278
2018104127,4279
2017101566,4280
2017104606,4281
2017100275,4282
2017100746,4283
2016101560,4284
2015102956,4285
2016101710,4286
2017103402,4287
2017102466,4288
2017100141,4289
2017105986,4290
2017106564,4291
2017103774,4292
2016104887,4293
2017105477,4294
2016103263,4295
2017105198,4296
2017104060,4297
2017106571,4298
2016102550,4299
2016105673,4300
2015104699,4301
2015104157,4302
2014106117,4303
2016104537,4304
2016102312,4305
2016104628,4306
2015105082,4307
2016100423,4308
2015103317,4309
2018104903,4310
2018104922,4311
2018105909,4312
2018105554,4313
2018105339,4314
2018104929,4315
2018105306,4316
2018102365,4317
2018110089,4318
2016104444,4319
2017102676,4320
2017102043,4321
2016105167,4322
2017105750,4323
2016104087,4324
2016104511,4325
2017103117,4326
2016106188,4327
2017105170,4328
2018102029,4329
2018102885,4330
2018103188,4331
2018103688,4332
2018105503,4333
2018102872,4334
2018101594,4335
2018102260,4336
2018103908,4337
2018102267,4338
2018103125,4339
2018106500,4340
2018101195,4341
2018106390,4342
2018104342,4343
2018106460,4344
2018100189,4345
2018101184,4346
2018106493,4347
2018104161,4348
2018103480,4349
2018102923,4350
2018102015,4351
2018100696,4352
2018105338,4353
2018110058,4354
2018103295,4355
2018104241,4356
2018103682,4357
2018106560,4358
2018102360,4359
2018106471,4360
2018110123,4361
2018101997,4362
2018100600,4363
2016100589,4364
2017109044,4365
2016102483,4366
2016100601,4367
2017103792,4368
2016104643,4369
2017102390,4370
2017105018,4371
2017105337,4372
2016101172,4373
2017105993,4374
2013100731,4375
2016104671,4376
2015103201,4377
2015104925,4378
2017104452,4379
2017105281,4380
2015106153,4381
2015104670,4382
2017105317,4383
2016100733,4384
2015101645,4385
2016102692,4386
2017103160,4387
2016100368,4388
2017101445,4389
2018103437,4390
2018106501,4391
2018106520,4392
2018103227,4393
2018102416,4394
2018109127,4395
2018100391,4396
2018105084,4397
2018100397,4398
2018104545,4399
2018106509,4400
2018105444,4401
2017102513,4402
2016102443,4403
2016105296,4404
2017103395,4405
2014100916,4406
2014104432,4407
2016101130,4408
2011102899,4409
2013103941,4410
2017106505,4411
2018100495,4412
2018106896,4413
2018106833,4414
2018106391,4415
2018106250,4416
2018103488,4417
2018101109,4418
2018103000,4419
2018101829,4420
2018105969,4421
2018106416,4422
2018102954,4423
2018105763,4424
2018104151,4425
2018104746,4426
2018104882,4427
2018106212,4428
2017101790,4429
2017105120,4430
2016104827,4431
2017102885,4432
2017101693,4433
2016101153,4434
2017110073,4435
2017103005,4436
2017110177,4437
2017100240,4438
2017105940,4439
2017102960,4440
2016103063,4441
2017105877,4442
2017105177,4443
2017105565,4444
2017100005,4445
2017103621,4446
2017106438,4447
2016109096,4448
2015102745,4449
2017100452,4450
2017109130,4451
2017110155,4452
2011106567,4453
2015100670,4454
2017105924,4455
2018104821,4456
2018106611,4457
2018103727,4458
2018103033,4459
2018100380,4460
2018106805,4461
2018102927,4462
2018104068,4463
2018105817,4464
2018102551,4465
2018103812,4466
2018104528,4467
2018102758,4468
2018102214,4469
2018101125,4470
2018103635,4471
2018104494,4472
2018100812,4473
2018106912,4474
2018101748,4475
2018101081,4476
2018103753,4477
2018104215,4478
2018101736,4479
2018104874,4480
2018105423,4481
2018100976,4482
2018110074,4483
2018102440,4484
2018100647,4485
2018102464,4486
2018100859,4487
2018105170,4488
2018102474,4489
2018106693,4490
2018105611,4491
2018106752,4492
2018101750,4493
2018105265,4494
2018100276,4495
2018110043,4496
2018101625,4497
2018105086,4498
2018104773,4499
2018106598,4500
2018104625,4501
2018105148,4502
2018100992,4503
2018103763,4504
2018106664,4505
2018104586,4506
2018105244,4507
2018104815,4508
2018104515,4509
2017105506,4510
2017104767,4511
2017103008,4512
2015109031,4513
2017110150,4514
2017104756,4515
2016100889,4516
2017105374,4517
2016104639,4518
2016100742,4519
2017104690,4520
2015106231,4521
2017110061,4522
2016103092,4523
2017105172,4524
2017105483,4525
2015104346,4526
2016100030,4527
2016105858,4528
2016104899,4529
2017102192,4530
2017105348,4531
2015104779,4532
2016101366,4533
2017104771,4534
2016104896,4535
2015104641,4536
2016102199,4537
2015105549,4538
2016105885,4539
2016102605,4540
2015100348,4541
2016101154,4542
2017105246,4543
2015103392,4544
2015110062,4545
2018105027,4546
2018104948,4547
2018105165,4548
2018102657,4549
2018104980,4550
2018103684,4551
2018105157,4552
2018105143,4553
2018105147,4554
2016104739,4555
2016104515,4556
2016103953,4557
2016104830,4558
2015109077,4559
2016105702,4560
2016106168,4561
2017104345,4562
2014103444,4563
2016104929,4564
2015102331,4565
2017105828,4566
2015103670,4567
2015103256,4568
2018103035,4569
2018105520,4570
2018102223,4571
2018101833,4572
2018100579,4573
2018102258,4574
2018104559,4575
2018103300,4576
2018105315,4577
2018106039,4578
2018101929,4579
2018104293,4580
2018100580,4581
2018102116,4582
2018105159,4583
2018110144,4584
2018106503,4585
2018104686,4586
2018104089,4587
2018103825,4588
2018106468,4589
2018104348,4590
2018104361,4591
2018102385,4592
2018105539,4593
2018104307,4594
2018106343,4595
2018100080,4596
2018103345,4597
2018102241,4598
2018105424,4599
2018105250,4600
2018105468,4601
2018103088,4602
2018100097,4603
2018104150,4604
2018104568,4605
2018102705,4606
2018102227,4607
2018100071,4608
2018101121,4609
2017110045,4610
2016104687,4611
2017104125,4612
2017102837,4613
2016101345,4614
2017100874,4615
2013102034,4616
2016102767,4617
2017106606,4618
2015100230,4619
2018106513,4620
2018105382,4621
2018104730,4622
2018102021,4623
2018101642,4624
2018106815,4625
2018110119,4626
2017105395,4627
2017105560,4628
2014103994,4629
2015105573,4630
2015104358,4631
2014105638,4632
2016104648,4633
2014106010,4634
2015104665,4635
2015105022,4636
2016105106,4637
2016104659,4638
2015104624,4639
2017104112,4640
2015102499,4641
2016103046,4642
2018105319,4643
2018103745,4644
2018104987,4645
2018103495,4646
2018102229,4647
2018105075,4648
2018102071,4649
2018101951,4650
2018104333,4651
2018102791,4652
2018104330,4653
2018106200,4654
2018106909,4655
2018102074,4656
2018101864,4657
2018101364,4658
2018102454,4659
2018100903,4660
2018104098,4661
2018106181,4662
2018104180,4663
2018101589,4664
2016103545,4665
2017101685,4666
2015101987,4667
2015103578,4668
2018102830,4669
2018102900,4670
2017105516,4671
2017103184,4672
2017103272,4673
2016101579,4674
2016104556,4675
2017101796,4676
2017104151,4677
2017110135,4678
2017104082,4679
2016103505,4680
2016110154,4681
2017105753,4682
2017100032,4683
2018100026,4684
2018103928,4685
2018104146,4686
2018100382,4687
2018105490,4688
2015103340,4689
2016110148,4690
2014103017,4691
2015101397,4692
2015101571,4693
